Key,Level,CraftType,Name,NameJA,NameDE,NameFR,ClassJobLevel,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,SuggestedCraftsmanship,Stars,Difficulty,Quality,Durability,ProgressDivider,ProgressModifier,QualityDivider,QualityModifier
1599,24,Woodworking,Riviera Cottage Roof (Stone),ラノシアン・ストーンコテージ・ルーフ,Riviera-Steinhüttendach,Toit de maisonnette en pierre noscéenne,24,50,100,50,100,99,0,85,630,70,50,100,30,100

1600,36,Alchemy,Riviera House Roof (Wood),ラノシアン・ウッドハウス・ルーフ,Riviera-Holzhausdach,Toit de pavillon en bois noscéen,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1601,35,Woodworking,Riviera House Roof (Composite),ラノシアン・コンポジットハウス・ルーフ,Riviera-Komposithausdach,Toit de pavillon composite noscéen,35,50,100,50,100,129,0,123,1110,80,50,100,30,100

1602,41,Woodworking,Riviera House Roof (Stone),ラノシアン・ストーンハウス・ルーフ,Riviera-Steinhausdach,Toit de pavillon en pierre noscéen,41,50,100,50,100,136,0,143,1460,80,50,100,30,100

1603,55,Alchemy,Riviera Mansion Roof (Wood),ラノシアン・ウッドレジデンス・ルーフ,Riviera-Holzresidenzdach,Toit de villa en bois noscéenne,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1604,55,Woodworking,Riviera Mansion Roof (Composite),ラノシアン・コンポジットレジデンス・ルーフ,Riviera-Kompositresidenzdach,Toit de villa composite noscéenne,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1605,55,Woodworking,Riviera Mansion Roof (Stone),ラノシアン・ストーンレジデンス・ルーフ,Riviera-Steinresidenzdach,Toit de villa en pierre noscéenne,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1606,17,Clothcraft,Glade Cottage Roof (Wood),シュラウド・ウッドコテージ・ルーフ,Wald-Holzhüttendach,Toit de maisonnette en bois sombrelinçoise,17,50,100,50,100,78,0,66,420,70,50,100,30,100

1607,23,Alchemy,Glade Cottage Roof (Composite),シュラウド・コンポジットコテージ・ルーフ,Wald-Komposithüttendach,Toit de maisonnette composite sombrelinçoise,23,50,100,50,100,99,0,79,600,70,50,100,30,100

1608,21,Clothcraft,Glade Cottage Roof (Stone),シュラウド・ストーンコテージ・ルーフ,Wald-Steinhüttendach,Toit de maisonnette en pierre sombrelinçoise,21,50,100,50,100,94,0,75,540,70,50,100,30,100

1609,34,Clothcraft,Glade House Roof (Wood),シュラウド・ウッドハウス・ルーフ,Wald-Holzhausdach,Toit de pavillon en bois sombrelinçois,34,50,100,50,100,129,0,115,1050,80,50,100,30,100

1610,40,Alchemy,Glade House Roof (Composite),シュラウド・コンポジットハウス・ルーフ,Wald-Komposithausdach,Toit de pavillon composite sombrelinçois,40,50,100,50,100,136,0,138,1400,80,50,100,30,100

1611,38,Clothcraft,Glade House Roof (Stone),シュラウド・ストーンハウス・ルーフ,Wald-Steinhausdach,Toit de pavillon en pierre sombrelinçois,38,50,100,50,100,129,0,129,1280,80,50,100,30,100

1612,55,Clothcraft,Glade Mansion Roof (Wood),シュラウド・ウッドレジデンス・ルーフ,Wald-Holzresidenzdach,Toit de villa en bois sombrelinçoise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1613,55,Alchemy,Glade Mansion Roof (Composite),シュラウド・コンポジットレジデンス・ルーフ,Wald-Kompositresidenzdach,Toit de villa composite sombrelinçoise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1614,55,Clothcraft,Glade Mansion Roof (Stone),シュラウド・ストーンレジデンス・ルーフ,Wald-Steinresidenzdach,Toit de villa en pierre sombrelinçoise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1615,22,Woodworking,Oasis Cottage Roof (Wood),ザナラーン・ウッドコテージ・ルーフ,Oasen-Holzhüttendach,Toit de maisonnette en bois thanalanaise,22,50,100,50,100,94,0,75,570,70,50,100,30,100

1616,21,Goldsmithing,Oasis Cottage Roof (Composite),ザナラーン・コンポジットコテージ・ルーフ,Oasen-Komposithüttendach,Toit de maisonnette composite thanalanaise,21,50,100,50,100,94,0,75,540,70,50,100,30,100

1617,20,Goldsmithing,Oasis Cottage Roof (Stone),ザナラーン・ストーンコテージ・ルーフ,Oasen-Steinhüttendach,Toit de maisonnette en pierre thanalanaise,20,50,100,50,100,94,0,74,510,70,50,100,30,100

1618,39,Woodworking,Oasis House Roof (Wood),ザナラーン・ウッドハウス・ルーフ,Oasen-Holzhausdach,Toit de pavillon en bois thanalanais,39,50,100,50,100,136,0,137,1340,80,50,100,30,100

1619,38,Goldsmithing,Oasis House Roof (Composite),ザナラーン・コンポジットハウス・ルーフ,Oasen-Komposithausdach,Toit de pavillon composite thanalanais,38,50,100,50,100,129,0,129,1280,80,50,100,30,100

1620,35,Goldsmithing,Oasis House Roof (Stone),ザナラーン・ストーンハウス・ルーフ,Oasen-Steinhausdach,Toit de pavillon en pierre thanalanais,35,50,100,50,100,129,0,123,1110,80,50,100,30,100

1621,55,Woodworking,Oasis Mansion Roof (Wood),ザナラーン・ウッドレジデンス・ルーフ,Oasen-Holzresidenzdach,Toit de villa en bois thanalanaise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1622,55,Goldsmithing,Oasis Mansion Roof (Composite),ザナラーン・コンポジットレジデンス・ルーフ,Oasen-Kompositresidenzdach,Toit de villa composite thanalanaise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1623,55,Goldsmithing,Oasis Mansion Roof (Stone),ザナラーン・ストーンレジデンス・ルーフ,Oasen-Steinresidenzdach,Toit de villa en pierre thanalanaise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1624,21,Woodworking,Riviera Cottage Wall (Wood),ラノシアン・ウッドコテージ・ウォール,Riviera-Holzhüttenmauer,Mur de maisonnette en bois noscéenne,21,50,100,50,100,94,0,75,540,70,50,100,30,100

1625,20,Goldsmithing,Riviera Cottage Wall (Composite),ラノシアン・コンポジットコテージ・ウォール,Riviera-Komposithüttenmauer,Mur de maisonnette composite noscéenne,20,50,100,50,100,94,0,74,510,70,50,100,30,100

1626,22,Goldsmithing,Riviera Cottage Wall (Stone),ラノシアン・ストーンコテージ・ウォール,Riviera-Steinhüttenmauer,Mur de maisonnette en pierre noscéenne,22,50,100,50,100,94,0,75,570,70,50,100,30,100

1627,38,Woodworking,Riviera House Wall (Wood),ラノシアン・ウッドハウス・ウォール,Riviera-Holzhausmauer,Mur de pavillon en bois noscéen,38,50,100,50,100,129,0,129,1280,80,50,100,30,100

1628,36,Goldsmithing,Riviera House Wall (Composite),ラノシアン・コンポジットハウス・ウォール,Riviera-Komposithausmauer,Mur de pavillon composite noscéen,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1629,39,Goldsmithing,Riviera House Wall (Stone),ラノシアン・ストーンハウス・ウォール,Riviera-Steinhausmauer,Mur de pavillon en pierre noscéen,39,50,100,50,100,136,0,137,1340,80,50,100,30,100

1630,55,Woodworking,Riviera Mansion Wall (Wood),ラノシアン・ウッドレジデンス・ウォール,Riviera-Holzresidenzmauer,Mur de villa en bois noscéenne,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1631,55,Goldsmithing,Riviera Mansion Wall (Composite),ラノシアン・コンポジットレジデンス・ウォール,Riviera-Kompositresidenzmauer,Mur de villa composite noscéenne,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1632,55,Goldsmithing,Riviera Mansion Wall (Stone),ラノシアン・ストーンレジデンス・ウォール,Riviera-Steinresidenzmauer,Mur de villa en pierre noscéenne,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1633,18,Woodworking,Glade Cottage Wall (Wood),シュラウド・ウッドコテージ・ウォール,Wald-Holzhüttenmauer,Mur de maisonnette en bois sombrelinçoise,18,50,100,50,100,78,0,67,450,70,50,100,30,100

1634,23,Woodworking,Glade Cottage Wall (Composite),シュラウド・コンポジットコテージ・ウォール,Wald-Komposithüttenmauer,Mur de maisonnette composite sombrelinçoise,23,50,100,50,100,99,0,79,600,70,50,100,30,100

1635,21,Goldsmithing,Glade Cottage Wall (Stone),シュラウド・ストーンコテージ・ウォール,Wald-Steinhüttenmauer,Mur de maisonnette en pierre sombrelinçoise,21,50,100,50,100,94,0,75,540,70,50,100,30,100

1636,35,Woodworking,Glade House Wall (Wood),シュラウド・ウッドハウス・ウォール,Wald-Holzhausmauer,Mur de pavillon en bois sombrelinçois,35,50,100,50,100,129,0,123,1110,80,50,100,30,100

1637,40,Woodworking,Glade House Wall (Composite),シュラウド・コンポジットハウス・ウォール,Wald-Komposithausmauer,Mur de pavillon composite sombrelinçois,40,50,100,50,100,136,0,138,1400,80,50,100,30,100

1638,38,Goldsmithing,Glade House Wall (Stone),シュラウド・ストーンハウス・ウォール,Wald-Steinhausmauer,Mur de pavillon en pierre sombrelinçois,38,50,100,50,100,129,0,129,1280,80,50,100,30,100

1639,55,Woodworking,Glade Mansion Wall (Wood),シュラウド・ウッドレジデンス・ウォール,Wald-Holzresidenzmauer,Mur de villa en bois sombrelinçoise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1640,55,Woodworking,Glade Mansion Wall (Composite),シュラウド・コンポジットレジデンス・ウォール,Wald-Kompositresidenzmauer,Mur de villa composite sombrelinçoise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1641,55,Goldsmithing,Glade Mansion Wall (Stone),シュラウド・ストーンレジデンス・ウォール,Wald-Steinresidenzmauer,Mur de villa en pierre sombrelinçoise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1642,22,Woodworking,Oasis Cottage Wall (Wood),ザナラーン・ウッドコテージ・ウォール,Oasen-Holzhüttenmauer,Mur de maisonnette en bois thanalanaise,22,50,100,50,100,94,0,75,570,70,50,100,30,100

1643,21,Goldsmithing,Oasis Cottage Wall (Composite),ザナラーン・コンポジットコテージ・ウォール,Oasen-Komposithüttenmauer,Mur de maisonnette composite thanalanaise,21,50,100,50,100,94,0,75,540,70,50,100,30,100

1644,20,Goldsmithing,Oasis Cottage Wall (Stone),ザナラーン・ストーンコテージ・ウォール,Oasen-Steinhüttenmauer,Mur de maisonnette en pierre thanalanaise,20,50,100,50,100,94,0,74,510,70,50,100,30,100

1645,39,Woodworking,Oasis House Wall (Wood),ザナラーン・ウッドハウス・ウォール,Oasen-Holzhausmauer,Mur de pavillon en bois thanalanais,39,50,100,50,100,136,0,137,1340,80,50,100,30,100

1646,38,Goldsmithing,Oasis House Wall (Composite),ザナラーン・コンポジットハウス・ウォール,Oasen-Komposithausmauer,Mur de pavillon composite thanalanais,38,50,100,50,100,129,0,129,1280,80,50,100,30,100

1647,36,Goldsmithing,Oasis House Wall (Stone),ザナラーン・ストーンハウス・ウォール,Oasen-Steinhausmauer,Mur de pavillon en pierre thanalanais,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1648,55,Woodworking,Oasis Mansion Wall (Wood),ザナラーン・ウッドレジデンス・ウォール,Oasen-Holzresidenzmauer,Mur de villa en bois thanalanaise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1649,55,Goldsmithing,Oasis Mansion Wall (Composite),ザナラーン・コンポジットレジデンス・ウォール,Oasen-Kompositresidenzmauer,Mur de villa composite thanalanaise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1650,55,Goldsmithing,Oasis Mansion Wall (Stone),ザナラーン・ストーンレジデンス・ウォール,Oasen-Steinresidenzmauer,Mur de villa en pierre thanalanaise,50,50,100,50,100,325,1,210,2200,80,50,100,30,100

1651,14,Woodworking,Riviera Arched Window,ラノシアン・アーチウィンドウ,Riviera-Bogenfenster,Fenêtre en plein cintre noscéenne,14,50,100,50,100,67,0,54,330,60,50,100,30,100

1652,17,Woodworking,Riviera Bay Window,ラノシアン・ベイウィンドウ,Riviera-Erkerfenster,Fenêtre arquée noscéenne,17,50,100,50,100,78,0,66,420,70,50,100,30,100

1653,18,Smithing,Riviera Oblong Window,ラノシアン・オブロングウィンドウ,Riviera-Langfenster,Fenêtre à remplage noscéenne,18,50,100,50,100,78,0,67,450,70,50,100,30,100

1654,13,Woodworking,Glade Classical Window,シュラウド・クラシックウィンドウ,Wald-Langfenster,Fenêtre classique sombrelinçoise,13,50,100,50,100,67,0,54,310,60,50,100,30,100

1655,21,Woodworking,Glade Rounded Window,シュラウド・ラウンドウィンドウ,Wald-Rundfenster,Fenêtre ovale sombrelinçoise,21,50,100,50,100,94,0,75,540,70,50,100,30,100

1656,16,Woodworking,Glade Lancet Window,シュラウド・ランセットウィンドウ,Wald-Bogenfenster,Fenêtre à lancette sombrelinçoise,16,50,100,50,100,78,0,63,390,70,50,100,30,100

1657,16,Woodworking,Oasis Oblong Window,ザナラーン・オブロングウィンドウ,Oasen-Langfenster,Fenêtre à croisée thanalanaise,16,50,100,50,100,78,0,63,390,70,50,100,30,100

1658,20,Smithing,Oasis Lancet Window,ザナラーン・ランセットウィンドウ,Oasen-Spitzbogenfenster,Fenêtre à lancette thanalanaise,20,50,100,50,100,94,0,74,510,70,50,100,30,100

1659,15,Smithing,Oasis Octagonal Window,ザナラーン・オクタゴンウィンドウ,Oasen-Oktagonfenster,Fenêtre octogonale thanalanaise,15,50,100,50,100,67,0,55,360,70,50,100,30,100

1660,32,Woodworking,Riviera Wooden Door,ラノシアン・ウッドドア,Riviera-Holztür,Porte boisée noscéenne,32,50,100,50,100,121,0,110,950,80,50,100,30,100

1661,29,Goldsmithing,Riviera Studded Door,ラノシアン・スタッドドア,Riviera-Beschlagtür,Porte cloutée noscéenne,29,50,100,50,100,106,0,101,800,70,50,100,30,100

1662,27,Smithing,Riviera Ornate Door,ラノシアン・オーネイトドア,Riviera-Ornamenttür,Porte ornée noscéenne,27,50,100,50,100,99,0,91,720,70,50,100,30,100

1663,31,Goldsmithing,Glade Classical Door,シュラウド・クラシックドア,Wald-Monumentaltür,Porte classique sombrelinçoise,31,50,100,50,100,121,0,106,900,80,50,100,30,100

1664,26,Woodworking,Glade Lancet Door,シュラウド・ランセットドア,Wald-Spitzbogentür,Porte à lancette sombrelinçoise,26,50,100,50,100,99,0,90,690,70,50,100,30,100

1665,32,Woodworking,Glade Arched Door,シュラウド・アーチドア,Wald-Fächerbogenpforte,Porte arquée sombrelinçoise,32,50,100,50,100,121,0,110,950,80,50,100,30,100

1666,29,Armorcraft,Oasis Arched Door,ザナラーン・アーチドア,Oasen-Rundbogenpforte,Porte arquée thanalanaise,29,50,100,50,100,106,0,101,800,70,50,100,30,100

1667,27,Woodworking,Oasis Crowned Door,ザナラーン・クラウンドア,Oasen-Kronentor,Porte à imposte thanalanaise,27,50,100,50,100,99,0,91,720,70,50,100,30,100

1668,30,Goldsmithing,Oasis Classical Door,ザナラーン・クラシックドア,Oasen-Monumentaltür,Porte classique thanalanaise,30,50,100,50,100,106,0,102,850,70,50,100,30,100

1669,34,Armorcraft,Riviera Rounded Chimney,ラノシアン・ラウンドチムニー,Riviera-Rundschornstein,Cheminée cylindrique noscéenne,34,50,100,50,100,129,0,115,1050,80,50,100,30,100

1670,37,Goldsmithing,Riviera Stone Chimney,ラノシアン・ストーンチムニー,Riviera-Steinschornstein,Cheminée en pierre noscéenne,37,50,100,50,100,129,0,128,1220,80,50,100,30,100

1671,26,Woodworking,Glade Thatch Chimney,シュラウド・タッチングチムニー,Wald-Reetschornstein,Cheminée en chaume sombrelinçoise,26,50,100,50,100,99,0,90,690,70,50,100,30,100

1672,45,Armorcraft,Glade Rounded Chimney,シュラウド・ラウンドチムニー,Wald-Rundschornstein,Cheminée cylindrique sombrelinçoise,45,50,100,50,100,150,0,158,1700,80,50,100,30,100

1673,30,Goldsmithing,Oasis Stone Chimney,ザナラーン・ストーンチムニー,Gemauerter Oasen-Schornstein,Cheminée en pierre thanalanaise,30,50,100,50,100,106,0,102,850,70,50,100,30,100

1674,41,Goldsmithing,Oasis Rounded Chimney,ザナラーン・ラウンドチムニー,Oasen-Rundschornstein,Cheminée cylindrique thanalanaise,41,50,100,50,100,136,0,143,1460,80,50,100,30,100

1675,50,Smithing,Chocobo Weathervane,ウェザーチョコボ,Wetterchocobo,Girouette chocobo,50,50,100,50,100,176,0,180,2000,80,50,100,30,100

1676,42,Smithing,Apkallu Weathervane,ウェザーアプカル,Wetterapkallu,Girouette apkallu,42,50,100,50,100,150,0,144,1520,80,50,100,30,100

1677,47,Goldsmithing,Cactuar Weathervane,ウェザーサボテンダー,Wettersabotender,Girouette cactuar,47,50,100,50,100,161,0,167,1820,80,50,100,30,100

1678,28,Woodworking,Riviera Wooden Awning,ラノシアン・ウッドオーニング,Riviera-Holzvordach,Auvent boisé noscéen,28,50,100,50,100,106,0,100,760,70,50,100,30,100

1679,32,Clothcraft,Riviera Awning,ラノシアン・オーニング,Riviera-Segelvordach,Auvent noscéen,32,50,100,50,100,121,0,110,950,80,50,100,30,100

1680,20,Alchemy,Glade Tiled Awning,シュラウド・タイルオーニング,Wald-Ziegelvordach,Auvent en tuiles sombrelinçois,20,50,100,50,100,94,0,74,510,70,50,100,30,100

1681,40,Clothcraft,Glade Awning,シュラウド・オーニング,Wald-Baldachinvordach,Auvent sombrelinçois,40,50,100,50,100,136,0,138,1400,80,50,100,30,100

1682,16,Woodworking,Oasis Wooden Awning,ザナラーン・ウッドオーニング,Oasen-Holzvordach,Auvent boisé thanalanais,16,50,100,50,100,78,0,63,390,70,50,100,30,100

1683,44,Clothcraft,Oasis Awning,ザナラーン・オーニング,Oasen-Baldachinvordach,Auvent thanalanais,44,50,100,50,100,150,0,156,1640,80,50,100,30,100

1684,36,Goldsmithing,Riviera Wall Chimney,ラノシアン・ウォールチムニー,Riviera-Wandschornstein,Cheminée extérieure noscéenne,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1685,36,Armorcraft,Glade Wall Chimney,シュラウド・ウォールチムニー,Wald-Wandschornstein,Cheminée extérieure sombrelinçoise,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1686,36,Goldsmithing,Oasis Wall Chimney,ザナラーン・ウォールチムニー,Oasen-Wandschornstein,Cheminée extérieure thanalanaise,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1687,19,Armorcraft,Riviera Placard,ラノシアン・サインボード,Riviera-Wappenplakette,Enseigne murale noscéenne,19,50,100,50,100,82,0,68,480,70,50,100,30,100

1688,25,Armorcraft,Glade Placard,シュラウド・サインボード,Wald-Wappenplakette,Enseigne murale sombrelinçoise,25,50,100,50,100,99,0,89,660,70,50,100,30,100

1689,24,Goldsmithing,Oasis Placard,ザナラーン・サインボード,Oasen-Wappenplakette,Enseigne murale thanalanaise,24,50,100,50,100,99,0,85,630,70,50,100,30,100

1690,43,Armorcraft,Riviera Hanging Placard,ラノシアン・ハンギングボード,Riviera-Aushängeschild,Enseigne à potence noscéenne,43,50,100,50,100,150,0,155,1580,80,50,100,30,100

1691,41,Armorcraft,Glade Hanging Placard,シュラウド・ハンギングボード,Wald-Aushängeschild,Enseigne à potence sombrelinçoise,41,50,100,50,100,136,0,143,1460,80,50,100,30,100

1692,46,Goldsmithing,Oasis Hanging Placard,ザナラーン・ハンギングボード,Oasen-Aushängeschild,Enseigne à potence thanalanaise,46,50,100,50,100,150,0,159,1760,80,50,100,30,100

1693,44,Leatherworking,Riviera Banner,ラノシアン・ハンギングバナー,Riviera-Wappenbanner,Bannière sur mât noscéenne,44,50,100,50,100,150,0,156,1640,80,50,100,30,100

1694,40,Leatherworking,Glade Banner,シュラウド・ハンギングバナー,Wald-Wappenbanner,Bannière sur mât sombrelinçoise,40,50,100,50,100,136,0,138,1400,80,50,100,30,100

1695,36,Leatherworking,Oasis Banner,ザナラーン・ハンギングバナー,Oasen-Wappenbanner,Bannière sur mât thanalanaise,36,50,100,50,100,129,0,124,1160,80,50,100,30,100

1696,31,Goldsmithing,Riviera Roofed Wall,ラノシアン・ルーフウォール,Riviera-Ziegelbogenmauer,Muret à toiture noscéen,31,50,100,50,100,121,0,106,900,80,50,100,30,100

1697,45,Goldsmithing,Riviera Picket Wall,ラノシアン・ピケットウォール,Riviera-Steinpfeilermauer,Muret à piquets noscéen,45,50,100,50,100,150,0,158,1700,80,50,100,30,100
