#,CraftType,RecipeLevelTable,Name,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredControl,RequiredCraftsmanship
4229,Goldsmithing,RecipeLevelTable#409,Triplite Ring of Slaying,75,100,100,100,0,0
4230,Goldsmithing,RecipeLevelTable#409,Triplite Ring of Aiming,75,100,100,100,0,0
4231,Goldsmithing,RecipeLevelTable#409,Triplite Ring of Healing,75,100,100,100,0,0
4232,Goldsmithing,RecipeLevelTable#409,Triplite Ring of Casting,75,100,100,100,0,0
4233,Smithing,RecipeLevelTable#415,Dwarven Mythril Pikenstock,75,100,100,100,0,0
4234,Smithing,RecipeLevelTable#415,Dwarven Mythril Knuckles,75,100,100,100,0,0
4235,Smithing,RecipeLevelTable#415,Dwarven Mythril Hammer,75,100,100,100,0,0
4236,Woodworking,RecipeLevelTable#415,Dwarven Lignum Lance,75,100,100,100,0,0
4237,Woodworking,RecipeLevelTable#415,Dwarven Lignum Bow,75,100,100,100,0,0
4238,Smithing,RecipeLevelTable#415,Dwarven Mythril Rotaries,75,100,100,100,0,0
4239,Smithing,RecipeLevelTable#415,Dwarven Mythril Guillotine,75,100,100,100,0,0
4240,Smithing,RecipeLevelTable#415,Dwarven Mythril Pistol,75,100,100,100,0,0
4241,Woodworking,RecipeLevelTable#415,Dwarven Lignum Cane,75,100,100,100,0,0
4242,Woodworking,RecipeLevelTable#415,Dwarven Lignum Pole,75,100,100,100,0,0
4243,Alchemy,RecipeLevelTable#415,Dwarven Mythril Grimoire,75,100,100,100,0,0
4244,Alchemy,RecipeLevelTable#415,Dwarven Mythril Codex,75,100,100,100,0,0
4245,Smithing,RecipeLevelTable#415,Dwarven Mythril Planisphere,75,100,100,100,0,0
4246,Smithing,RecipeLevelTable#415,Dwarven Mythril Uchigatana,75,100,100,100,0,0
4247,Goldsmithing,RecipeLevelTable#415,Dwarven Mythril Rapier,75,100,100,100,0,0
4248,Smithing,RecipeLevelTable#415,Dwarven Mythril Manatrigger,75,100,100,100,0,0
4249,Smithing,RecipeLevelTable#415,Dwarven Mythril Glaives,75,100,100,100,0,0
4250,Armorcraft,RecipeLevelTable#418,Dwarven Mythril Shield,75,100,100,100,0,0
4251,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Helm of Fending,75,100,100,100,0,0
4252,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Chainmail of Fending,75,100,100,100,0,0
4253,Leatherworking,RecipeLevelTable#415,Swallowskin Gloves of Fending,75,100,100,100,0,0
4254,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Gaskins of Fending,75,100,100,100,0,0
4255,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Shoes of Fending,75,100,100,100,0,0
4256,Armorcraft,RecipeLevelTable#415,,75,100,100,100,0,0
4257,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Helm of Maiming,75,100,100,100,0,0
4258,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Chainmail of Maiming,75,100,100,100,0,0
4259,Leatherworking,RecipeLevelTable#415,Swallowskin Gloves of Maiming,75,100,100,100,0,0
4260,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Gaskins of Maiming,75,100,100,100,0,0
4261,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Shoes of Maiming,75,100,100,100,0,0
4262,Armorcraft,RecipeLevelTable#415,,75,100,100,100,0,0
4263,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Helm of Striking,75,100,100,100,0,0
4264,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Chainmail of Striking,75,100,100,100,0,0
4265,Leatherworking,RecipeLevelTable#415,Swallowskin Gloves of Striking,75,100,100,100,0,0
4266,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Gaskins of Striking,75,100,100,100,0,0
4267,Leatherworking,RecipeLevelTable#415,Swallowskin Shoes of Striking,75,100,100,100,0,0
4268,Armorcraft,RecipeLevelTable#418,,75,100,100,100,0,0
4269,Clothcraft,RecipeLevelTable#418,Dwarven Cotton Turban of Aiming,75,100,100,100,0,0
4270,Leatherworking,RecipeLevelTable#415,Swallowskin Robe of Aiming,75,100,100,100,0,0
4271,Leatherworking,RecipeLevelTable#415,Swallowskin Gloves of Aiming,75,100,100,100,0,0
4272,Clothcraft,RecipeLevelTable#418,Dwarven Cotton Gaskins of Aiming,75,100,100,100,0,0
4273,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Shoes of Aiming,75,100,100,100,0,0
4274,Armorcraft,RecipeLevelTable#418,,75,100,100,100,0,0
4275,Clothcraft,RecipeLevelTable#418,Dwarven Cotton Turban of Scouting,75,100,100,100,0,0
4276,Leatherworking,RecipeLevelTable#415,Swallowskin Jacket of Scouting,75,100,100,100,0,0
4277,Leatherworking,RecipeLevelTable#415,Swallowskin Gloves of Scouting,75,100,100,100,0,0
4278,Clothcraft,RecipeLevelTable#418,Dwarven Cotton Gaskins of Scouting,75,100,100,100,0,0
4279,Armorcraft,RecipeLevelTable#415,Dwarven Mythril Shoes of Scouting,75,100,100,100,0,0
4280,Armorcraft,RecipeLevelTable#418,,75,100,100,100,0,0
4281,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Petasos of Healing,75,100,100,100,0,0
4282,Leatherworking,RecipeLevelTable#418,Swallowskin Robe of Healing,75,100,100,100,0,0
4283,Leatherworking,RecipeLevelTable#418,Swallowskin Gloves of Healing,75,100,100,100,0,0
4284,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Gaskins of Healing,75,100,100,100,0,0
4285,Leatherworking,RecipeLevelTable#418,Swallowskin Shoes of Healing,75,100,100,100,0,0
4286,Armorcraft,RecipeLevelTable#418,,75,100,100,100,0,0
4287,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Petasos of Casting,75,100,100,100,0,0
4288,Leatherworking,RecipeLevelTable#418,Swallowskin Robe of Casting,75,100,100,100,0,0
4289,Leatherworking,RecipeLevelTable#418,Swallowskin Gloves of Casting,75,100,100,100,0,0
4290,Clothcraft,RecipeLevelTable#415,Dwarven Cotton Gaskins of Casting,75,100,100,100,0,0
4291,Leatherworking,RecipeLevelTable#418,Swallowskin Shoes of Casting,75,100,100,100,0,0
4292,Armorcraft,RecipeLevelTable#418,,75,100,100,100,0,0
4293,Goldsmithing,RecipeLevelTable#415,Petalite Earrings of Fending,75,100,100,100,0,0
4294,Goldsmithing,RecipeLevelTable#415,Petalite Earrings of Slaying,75,100,100,100,0,0
4295,Goldsmithing,RecipeLevelTable#415,Petalite Earrings of Aiming,75,100,100,100,0,0
4296,Goldsmithing,RecipeLevelTable#415,Petalite Earrings of Healing,75,100,100,100,0,0
4297,Goldsmithing,RecipeLevelTable#415,Petalite Earrings of Casting,75,100,100,100,0,0
4298,Goldsmithing,RecipeLevelTable#418,Petalite Choker of Fending,75,100,100,100,0,0
4299,Goldsmithing,RecipeLevelTable#418,Petalite Choker of Slaying,75,100,100,100,0,0
4300,Goldsmithing,RecipeLevelTable#418,Petalite Choker of Aiming,75,100,100,100,0,0
4301,Goldsmithing,RecipeLevelTable#418,Petalite Choker of Healing,75,100,100,100,0,0
4302,Goldsmithing,RecipeLevelTable#418,Petalite Choker of Casting,75,100,100,100,0,0
4303,Goldsmithing,RecipeLevelTable#418,Petalite Bracelet of Fending,75,100,100,100,0,0
4304,Goldsmithing,RecipeLevelTable#418,Petalite Bracelet of Slaying,75,100,100,100,0,0
4305,Goldsmithing,RecipeLevelTable#418,Petalite Bracelet of Aiming,75,100,100,100,0,0
4306,Goldsmithing,RecipeLevelTable#418,Petalite Bracelet of Healing,75,100,100,100,0,0
4307,Goldsmithing,RecipeLevelTable#418,Petalite Bracelet of Casting,75,100,100,100,0,0
4308,Goldsmithing,RecipeLevelTable#415,Petalite Ring of Fending,75,100,100,100,0,0
4309,Goldsmithing,RecipeLevelTable#415,Petalite Ring of Slaying,75,100,100,100,0,0
4310,Goldsmithing,RecipeLevelTable#415,Petalite Ring of Aiming,75,100,100,100,0,0
4311,Goldsmithing,RecipeLevelTable#415,Petalite Ring of Healing,75,100,100,100,0,0
4312,Goldsmithing,RecipeLevelTable#415,Petalite Ring of Casting,75,100,100,100,0,0
4313,Smithing,RecipeLevelTable#390,Deepgold Saw,75,100,100,100,0,0
4314,Smithing,RecipeLevelTable#390,Deepgold Cross-pein Hammer,75,100,100,100,0,0
4315,Smithing,RecipeLevelTable#390,Deepgold Raising Hammer,75,100,100,100,0,0
4316,Smithing,RecipeLevelTable#390,Deepgold Lapidary Hammer,75,100,100,100,0,0
4317,Smithing,RecipeLevelTable#390,Deepgold Head Knife,75,100,100,100,0,0
4318,Goldsmithing,RecipeLevelTable#390,Stonegold Needle,75,100,100,100,0,0
4319,Armorcraft,RecipeLevelTable#390,Deepgold Alembic,75,100,100,100,0,0
4320,Armorcraft,RecipeLevelTable#390,Deepgold Rail Frypan,75,100,100,100,0,0
4321,Smithing,RecipeLevelTable#390,Deepgold Pickaxe,75,100,100,100,0,0
4322,Smithing,RecipeLevelTable#390,Deepgold Hatchet,75,100,100,100,0,0
4323,Woodworking,RecipeLevelTable#390,White Oak Fishing Rod,75,100,100,100,0,0
4324,Smithing,RecipeLevelTable#390,Deepgold Claw Hammer,75,100,100,100,0,0
4325,Smithing,RecipeLevelTable#390,Deepgold File,75,100,100,100,0,0
4326,Smithing,RecipeLevelTable#390,Deepgold Pliers,75,100,100,100,0,0
4327,Woodworking,RecipeLevelTable#390,White Oak Grinding Wheel,75,100,100,100,0,0
4328,Smithing,RecipeLevelTable#390,Deepgold Awl,75,100,100,100,0,0
4329,Woodworking,RecipeLevelTable#390,White Oak Spinning Wheel,75,100,100,100,0,0
4330,Smithing,RecipeLevelTable#390,Deepgold Mortar,75,100,100,100,0,0
4331,Smithing,RecipeLevelTable#390,Deepgold Culinary Knife,75,100,100,100,0,0
4332,Smithing,RecipeLevelTable#390,Deepgold Sledgehammer,75,100,100,100,0,0
4333,Smithing,RecipeLevelTable#390,Deepgold Scythe,75,100,100,100,0,0
4334,Smithing,RecipeLevelTable#406,Bluespirit Halfheart Saw,75,100,100,100,0,0
4335,Smithing,RecipeLevelTable#406,Bluespirit Cross-pein Hammer,75,100,100,100,0,0
4336,Smithing,RecipeLevelTable#406,Bluespirit Raising Hammer,75,100,100,100,0,0
4337,Smithing,RecipeLevelTable#406,Bluespirit Lapidary Hammer,75,100,100,100,0,0
4338,Smithing,RecipeLevelTable#406,Bluespirit Round Knife,75,100,100,100,0,0
4339,Goldsmithing,RecipeLevelTable#406,Manasilver Needle,75,100,100,100,0,0
4340,Armorcraft,RecipeLevelTable#406,Bluespirit Alembic,75,100,100,100,0,0
4341,Armorcraft,RecipeLevelTable#406,Bluespirit Porxie Frypan,75,100,100,100,0,0
4342,Smithing,RecipeLevelTable#406,Bluespirit Pickaxe,75,100,100,100,0,0
4343,Smithing,RecipeLevelTable#406,Bluespirit Hatchet,75,100,100,100,0,0
4344,Woodworking,RecipeLevelTable#403,White Ash Fishing Rod,75,100,100,100,0,0
4345,Smithing,RecipeLevelTable#403,Bluespirit Claw Hammer,75,100,100,100,0,0
4346,Smithing,RecipeLevelTable#403,Bluespirit File,75,100,100,100,0,0
4347,Smithing,RecipeLevelTable#403,Bluespirit Pliers,75,100,100,100,0,0
4348,Woodworking,RecipeLevelTable#403,White Ash Grinding Wheel,75,100,100,100,0,0
4349,Smithing,RecipeLevelTable#403,Bluespirit Awl,75,100,100,100,0,0
4350,Woodworking,RecipeLevelTable#403,White Ash Spinning Wheel,75,100,100,100,0,0
4351,Smithing,RecipeLevelTable#403,Bluespirit Mortar,75,100,100,100,0,0
4352,Smithing,RecipeLevelTable#403,Bluespirit Culinary Knife,75,100,100,100,0,0
4353,Smithing,RecipeLevelTable#403,Bluespirit Sledgehammer,75,100,100,100,0,0
4354,Smithing,RecipeLevelTable#403,Bluespirit Scythe,75,100,100,100,0,0
4355,Smithing,RecipeLevelTable#412,Titanbronze Saw,75,100,100,100,0,0
4356,Smithing,RecipeLevelTable#412,Titanbronze Lump Hammer,75,100,100,100,0,0
4357,Smithing,RecipeLevelTable#412,Titanbronze Ball-pein Hammer,75,100,100,100,0,0
4358,Smithing,RecipeLevelTable#412,Titanbronze Texture Hammer,75,100,100,100,0,0
4359,Smithing,RecipeLevelTable#412,Titanbronze Creasing Knife,75,100,100,100,0,0
4360,Goldsmithing,RecipeLevelTable#412,Titanbronze Needle,75,100,100,100,0,0
4361,Armorcraft,RecipeLevelTable#412,Titanbronze Alembic,75,100,100,100,0,0
4362,Armorcraft,RecipeLevelTable#412,Titanbronze Moogle Frypan,75,100,100,100,0,0
4363,Smithing,RecipeLevelTable#412,Titanbronze Pickaxe,75,100,100,100,0,0
4364,Smithing,RecipeLevelTable#412,Titanbronze Hatchet,75,100,100,100,0,0
4365,Woodworking,RecipeLevelTable#412,Sandteak Fishing Rod,75,100,100,100,0,0
4366,Smithing,RecipeLevelTable#412,Titanbronze Claw Hammer,75,100,100,100,0,0
4367,Smithing,RecipeLevelTable#412,Titanbronze File,75,100,100,100,0,0
4368,Smithing,RecipeLevelTable#412,Titanbronze Pliers,75,100,100,100,0,0
4369,Woodworking,RecipeLevelTable#412,Sandteak Grinding Wheel,75,100,100,100,0,0
4370,Smithing,RecipeLevelTable#412,Titanbronze Awl,75,100,100,100,0,0
4371,Woodworking,RecipeLevelTable#412,Sandteak Spinning Wheel,75,100,100,100,0,0
4372,Smithing,RecipeLevelTable#412,Titanbronze Mortar,75,100,100,100,0,0
4373,Smithing,RecipeLevelTable#412,Titanbronze Culinary Knife,75,100,100,100,0,0
4374,Smithing,RecipeLevelTable#412,Titanbronze Sledgehammer,75,100,100,100,0,0
4375,Smithing,RecipeLevelTable#412,Titanbronze Scythe,75,100,100,100,0,0
4376,Smithing,RecipeLevelTable#430,Dwarven Mythril Saw,75,100,100,100,0,0
4377,Smithing,RecipeLevelTable#430,Dwarven Mythril Cross-pein Hammer,75,100,100,100,0,0
4378,Smithing,RecipeLevelTable#430,Dwarven Mythril Raising Hammer,75,100,100,100,0,0
4379,Smithing,RecipeLevelTable#430,Dwarven Mythril Lapidary Hammer,75,100,100,100,0,0
4380,Smithing,RecipeLevelTable#430,Dwarven Mythril Round Knife,75,100,100,100,0,0
4381,Goldsmithing,RecipeLevelTable#430,Dwarven Mythril Needle,75,100,100,100,0,0
4382,Armorcraft,RecipeLevelTable#430,Dwarven Mythril Alembic,75,100,100,100,0,0
4383,Armorcraft,RecipeLevelTable#430,Dwarven Mythril Frypan,75,100,100,100,0,0
4384,Smithing,RecipeLevelTable#430,Dwarven Mythril Pickaxe,75,100,100,100,0,0
4385,Smithing,RecipeLevelTable#430,Dwarven Mythril Hatchet,75,100,100,100,0,0
4386,Woodworking,RecipeLevelTable#430,Lignum Vitae Fishing Rod,75,100,100,100,0,0
4387,Smithing,RecipeLevelTable#418,Dwarven Mythril Claw Hammer,75,100,100,100,0,0
4388,Smithing,RecipeLevelTable#418,Dwarven Mythril File,75,100,100,100,0,0
4389,Smithing,RecipeLevelTable#418,Dwarven Mythril Pliers,75,100,100,100,0,0
4390,Woodworking,RecipeLevelTable#430,Lignum Vitae Grinding Wheel,75,100,100,100,0,0
4391,Smithing,RecipeLevelTable#418,Dwarven Mythril Awl,75,100,100,100,0,0
4392,Woodworking,RecipeLevelTable#430,Lignum Vitae Spinning Wheel,75,100,100,100,0,0
4393,Smithing,RecipeLevelTable#418,Dwarven Mythril Mortar,75,100,100,100,0,0
4394,Smithing,RecipeLevelTable#418,Dwarven Mythril Culinary Knife,75,100,100,100,0,0
4395,Smithing,RecipeLevelTable#418,Dwarven Mythril Sledgehammer,75,100,100,100,0,0
4396,Smithing,RecipeLevelTable#418,Dwarven Mythril Scythe,75,100,100,100,0,0
4397,Clothcraft,RecipeLevelTable#390,Brightlinen Turban of Crafting,75,100,100,100,0,0
4398,Clothcraft,RecipeLevelTable#390,Brightlinen Doublet Vest of Crafting,75,100,100,100,0,0
4399,Leatherworking,RecipeLevelTable#390,Smilodonskin Gloves of Crafting,75,100,100,100,0,0
4400,Clothcraft,RecipeLevelTable#390,Brightlinen Bottoms of Crafting,75,100,100,100,0,0
4401,Leatherworking,RecipeLevelTable#390,Smilodonskin Shoes of Crafting,75,100,100,100,0,0
4402,Clothcraft,RecipeLevelTable#390,Brightlinen Turban of Gathering,75,100,100,100,0,0
4403,Clothcraft,RecipeLevelTable#390,Brightlinen Coat of Gathering,75,100,100,100,0,0
4404,Leatherworking,RecipeLevelTable#390,Smilodonskin Gloves of Gathering,75,100,100,100,0,0
4405,Clothcraft,RecipeLevelTable#390,Brightlinen Bottoms of Gathering,75,100,100,100,0,0
4406,Leatherworking,RecipeLevelTable#390,Smilodonskin Shoes of Gathering,75,100,100,100,0,0
4407,Clothcraft,RecipeLevelTable#403,Pixie Cotton Hat of Crafting,75,100,100,100,0,0
4408,Clothcraft,RecipeLevelTable#403,Pixie Cotton Apron of Crafting,75,100,100,100,0,0
4409,Clothcraft,RecipeLevelTable#403,Pixie Cotton Sleeves of Crafting,75,100,100,100,0,0
4410,Clothcraft,RecipeLevelTable#403,Pixie Cotton Breeches of Crafting,75,100,100,100,0,0
4411,Leatherworking,RecipeLevelTable#403,Atrociraptorskin Boots of Crafting,75,100,100,100,0,0
4412,Leatherworking,RecipeLevelTable#403,Atrociraptorskin Cap of Gathering,75,100,100,100,0,0
4413,Leatherworking,RecipeLevelTable#403,Atrociraptorskin Vest of Gathering,75,100,100,100,0,0
4414,Leatherworking,RecipeLevelTable#403,Atrociraptorskin Gloves of Gathering,75,100,100,100,0,0
4415,Clothcraft,RecipeLevelTable#403,Pixie Cotton Slops of Gathering,75,100,100,100,0,0
4416,Leatherworking,RecipeLevelTable#403,Atrociraptorskin Boots of Gathering,75,100,100,100,0,0
4417,Clothcraft,RecipeLevelTable#412,Ovim Wool Turban of Crafting,75,100,100,100,0,0
4418,Leatherworking,RecipeLevelTable#412,Zonureskin Jacket of Crafting,75,100,100,100,0,0
4419,Leatherworking,RecipeLevelTable#412,Zonureskin Gloves of Crafting,75,100,100,100,0,0
4420,Clothcraft,RecipeLevelTable#412,Ovim Wool Gaskins of Crafting,75,100,100,100,0,0
4421,Leatherworking,RecipeLevelTable#412,Zonureskin Shoes of Crafting,75,100,100,100,0,0
4422,Clothcraft,RecipeLevelTable#412,Ovim Wool Turban of Gathering,75,100,100,100,0,0
4423,Leatherworking,RecipeLevelTable#412,Zonureskin Robe of Gathering,75,100,100,100,0,0
4424,Leatherworking,RecipeLevelTable#412,Zonureskin Gloves of Gathering,75,100,100,100,0,0
4425,Clothcraft,RecipeLevelTable#412,Ovim Wool Gaskins of Gathering,75,100,100,100,0,0
4426,Leatherworking,RecipeLevelTable#412,Zonureskin Shoes of Gathering,75,100,100,100,0,0
4427,Clothcraft,RecipeLevelTable#430,Dwarven Cotton Beret,75,100,100,100,0,0
4428,Clothcraft,RecipeLevelTable#430,Dwarven Cotton Jacket,75,100,100,100,0,0
4429,Leatherworking,RecipeLevelTable#430,Swallowskin Fingerless Gloves,75,100,100,100,0,0
4430,Clothcraft,RecipeLevelTable#430,Dwarven Cotton Trousers,75,100,100,100,0,0
4431,Leatherworking,RecipeLevelTable#430,Swallowskin Shoes,75,100,100,100,0,0
4432,Clothcraft,RecipeLevelTable#430,Dwarven Cotton Bandana,75,100,100,100,0,0
4433,Leatherworking,RecipeLevelTable#430,Swallowskin Coat,75,100,100,100,0,0
4434,Leatherworking,RecipeLevelTable#430,Swallowskin Gloves,75,100,100,100,0,0
4435,Clothcraft,RecipeLevelTable#430,Dwarven Cotton Breeches,75,100,100,100,0,0
4436,Leatherworking,RecipeLevelTable#430,Swallowskin Boots,75,100,100,100,0,0
4437,Leatherworking,RecipeLevelTable#390,,75,100,100,100,0,0
4438,Woodworking,RecipeLevelTable#390,White Oak Earrings,75,100,100,100,0,0
4439,Woodworking,RecipeLevelTable#390,White Oak Necklace,75,100,100,100,0,0
4440,Woodworking,RecipeLevelTable#390,White Oak Bracelets,75,100,100,100,0,0
4441,Woodworking,RecipeLevelTable#390,White Oak Ring,75,100,100,100,0,0
4442,Leatherworking,RecipeLevelTable#390,,75,100,100,100,0,0
4443,Leatherworking,RecipeLevelTable#390,Smilodonskin Earrings,75,100,100,100,0,0
4444,Leatherworking,RecipeLevelTable#390,Smilodonskin Choker,75,100,100,100,0,0
4445,Leatherworking,RecipeLevelTable#390,Smilodonskin Wristband,75,100,100,100,0,0
4446,Leatherworking,RecipeLevelTable#390,Smilodonskin Ring,75,100,100,100,0,0
4447,Clothcraft,RecipeLevelTable#406,,75,100,100,100,0,0
4448,Goldsmithing,RecipeLevelTable#406,Manasilver Ear Cuffs,75,100,100,100,0,0
4449,Goldsmithing,RecipeLevelTable#406,Manasilver Choker,75,100,100,100,0,0
4450,Goldsmithing,RecipeLevelTable#406,Manasilver Bracelets,75,100,100,100,0,0
4451,Goldsmithing,RecipeLevelTable#406,Manasilver Ring,75,100,100,100,0,0
4452,Leatherworking,RecipeLevelTable#406,,75,100,100,100,0,0
4453,Woodworking,RecipeLevelTable#406,White Ash Earrings,75,100,100,100,0,0
4454,Woodworking,RecipeLevelTable#406,White Ash Necklace,75,100,100,100,0,0
4455,Woodworking,RecipeLevelTable#406,White Ash Bracelet,75,100,100,100,0,0
4456,Woodworking,RecipeLevelTable#406,White Ash Ring,75,100,100,100,0,0
4457,Leatherworking,RecipeLevelTable#418,,75,100,100,100,0,0
4458,Goldsmithing,RecipeLevelTable#430,Dwarven Mythril Ear Cuffs,75,100,100,100,0,0
4459,Goldsmithing,RecipeLevelTable#430,Dwarven Mythril Choker,75,100,100,100,0,0
4460,Goldsmithing,RecipeLevelTable#430,Dwarven Mythril Bracelets,75,100,100,100,0,0
4461,Goldsmithing,RecipeLevelTable#430,Dwarven Mythril Ring,75,100,100,100,0,0
4462,Leatherworking,RecipeLevelTable#418,,75,100,100,100,0,0
4463,Woodworking,RecipeLevelTable#418,Lignum Vitae Earrings,75,100,100,100,0,0
4464,Woodworking,RecipeLevelTable#418,Lignum Vitae Necklace,75,100,100,100,0,0
4465,Woodworking,RecipeLevelTable#418,Lignum Vitae Bracelet,75,100,100,100,0,0
4466,Woodworking,RecipeLevelTable#418,Lignum Vitae Ring,75,100,100,100,0,0
4467,Smithing,RecipeLevelTable#255,High Steel Gunblade,50,100,100,100,0,0
4468,Smithing,RecipeLevelTable#255,High Steel Chakrams,50,100,100,100,0,0
4469,Smithing,RecipeLevelTable#270,High Steel Bayonet,50,100,100,100,0,0
4470,Smithing,RecipeLevelTable#270,High Steel War Quoits,50,100,100,100,0,0
4471,Smithing,RecipeLevelTable#273,Doman Iron Gunblade,50,100,100,100,0,0
4472,Smithing,RecipeLevelTable#273,Doman Iron Glaives,50,100,100,100,0,0
4473,Smithing,RecipeLevelTable#279,Doman Steel Gunblade,50,100,100,100,0,0
4474,Smithing,RecipeLevelTable#279,Doman Steel War Quoits,50,100,100,100,0,0
4475,Smithing,RecipeLevelTable#285,Molybdenum Gunblade,50,100,100,100,0,0
4476,Smithing,RecipeLevelTable#285,Molybdenum Chakrams,50,100,100,100,0,0
4477,Leatherworking,RecipeLevelTable#5,Altered Thighboots,50,100,100,100,0,0
4478,Clothcraft,RecipeLevelTable#13,Altered Cotton Bandana,50,100,100,100,0,0
4479,Leatherworking,RecipeLevelTable#14,Hard Leather Kecks,50,100,100,100,0,0
4480,Leatherworking,RecipeLevelTable#14,Hard Leather Thighboots,50,100,100,100,0,0
4481,Clothcraft,RecipeLevelTable#26,Altered Velveteen Bandana,50,100,100,100,0,0
4482,Clothcraft,RecipeLevelTable#34,Linen Bandana,50,100,100,100,0,0
4483,Leatherworking,RecipeLevelTable#35,Altered Boarskin Thighboots,50,100,100,100,0,0
4484,Leatherworking,RecipeLevelTable#37,Altered Boarskin Pot Helm,50,100,100,100,0,0
4485,Clothcraft,RecipeLevelTable#39,Altered Woolen Shirt,50,100,100,100,0,0
4486,Clothcraft,RecipeLevelTable#42,Altered Woolen Hat,50,100,100,100,0,0
4487,Clothcraft,RecipeLevelTable#42,Woolen Tunic,50,100,100,100,0,0
